"","full_text","Handle","text"
"2994","Boosted for the holidays! 🎄🎅🏽🍷 Thankful for the miracle of science and medicine allowing me to be with my loved ones safely this year. 🥰 Shout out to @NYCHealthSystem for making it sooo quick &amp; easy! Get boosted y’all! Stay healthy &amp; safe this holiday season! 😘 https://t.co/LfaApqj1PL","america","Boosted for the holidays   Thankful for the miracle of science and medicine allowing me to be with my loved ones safely this year   Shout out to  NYCHealthSystem for making it sooo quick  amp  easy  Get boosted y all  Stay healthy  amp  safe this holiday season   "
"2995","Thanks for the conversation, @Latina! https://t.co/fzxzimvJgR","america","Thanks for the conversation   Latina  "
"2996","It’s podcast week! @AliciaMenendez, it’s always a real pleasure to speak with you! Thanks for inviting me on to  @latinatolatina podcast to talk about @gentefied and creative power in storytelling! Grateful for you and your work! ♥️ https://t.co/Blj6qzkMg1","america","It s podcast week   AliciaMenendez  it s always a real pleasure to speak with you  Thanks for inviting me on to   latinatolatina podcast to talk about  gentefied and creative power in storytelling  Grateful for you and your work   "
"2997","RT @BreneBrown: I talk a lot about the importance of integration in my work—why we need to bring all the parts of ourselves to everything w…","america","RT  BreneBrown  I talk a lot about the importance of integration in my work why we need to bring all the parts of ourselves to everything w "
"2998","Need a weekend cry/laugh/binge?? Watch our beloved @gentefied for some hilarious intergenerational dysfunction! I absolutely loved sharing why #Gentefied is so close to my heart on #TheView today. Seasons 1 and 2 are now on @Netflix! https://t.co/Z7gxVulJQB","america","Need a weekend cry laugh binge   Watch our beloved  gentefied for some hilarious intergenerational dysfunction  I absolutely loved sharing why  Gentefied is so close to my heart on  TheView today  Seasons 1 and 2 are now on  Netflix  "
"2999","RT @TheView: COURT REINSTATES TRUMP’S ‘REMAIN IN MEXICO’ POLICY: A court ordered Trump's controversial Migrant Protection Protocol to resta…","america","RT  TheView  COURT REINSTATES TRUMP S  REMAIN IN MEXICO  POLICY  A court ordered Trump s controversial Migrant Protection Protocol to resta "
"3000","Getting ready for @TheView this morning with some of my CoverGirl faves. ✨ A big thanks to #TheView ladies (Joy, Sara, Ana and Sunny) for inviting me to co-host — I had SO MUCH FUN! West coast, tune in 11am on ABC! See the full lewk on the second pic. 💃🏻 #CoverGirlPartner https://t.co/xK3PSVebma","america","Getting ready for  TheView this morning with some of my CoverGirl faves   A big thanks to  TheView ladies  Joy  Sara  Ana and Sunny  for inviting me to co host   I had SO MUCH FUN  West coast  tune in 11am on ABC  See the full lewk on the second pic    CoverGirlPartner "
"3001","RT @TheView: TOMORROW: @AmericaFerrera joins us LIVE at the #HotTopics table to guest co-host! https://t.co/ZdutMeD1L3","america","RT  TheView  TOMORROW   AmericaFerrera joins us LIVE at the  HotTopics table to guest co host  "
"3002","Can't believe it's been 6 years since the premiere of #Superstore !!! I miss laughing with this crazy crew. Cloud 9 forever 💙 💙 💙 💙 💙 💙  #AlwaysBeBreaking 
@BenMFeldman @nicosantos @lauren_ash @NicholeSakura @captdope @mark_dmckinney @JonBarinholtz @kalikokauahi https://t.co/vGPBManKwQ","america","Can t believe it s been 6 years since the premiere of  Superstore     I miss laughing with this crazy crew  Cloud 9 forever   AlwaysBeBreaking 
 BenMFeldman  nicosantos  lauren ash  NicholeSakura  captdope  mark dmckinney  JonBarinholtz  kalikokauahi "
"3003","5, 6, 7, 8….it’s FRIDAY! Let’s dance into the weekend even if some of us look like mom trying to floss. https://t.co/XyLugjs78V","america","5  6  7  8  it s FRIDAY  Let s dance into the weekend even if some of us look like mom trying to floss  "
"3004","RT @colbertlateshow: .@AmericaFerrera talks about the importance of highlighting Latinx talent in her show @gentefied #LSSC https://t.co/qv…","america","RT  colbertlateshow    AmericaFerrera talks about the importance of highlighting Latinx talent in her show  gentefied  LSSC "
"3005","RT @people: America Ferrera Talks 'Embracing My Own Beauty' as New Face of CoverGirl: 'It Feels Surreal'  https://t.co/GTM04Gxxei","america","RT  people  America Ferrera Talks  Embracing My Own Beauty  as New Face of CoverGirl   It Feels Surreal   "
"3006","Esta es el nuevo rostro de @COVERGIRL 😍 Me prestas una máquina del tiempo para viajar? Le quisiera decir a America a los catorce años que no eres demasiado así ni muy poco de eso. No mija, tu eres una CoverGirl! #easybreezybeautiful #CoverGirlPartner https://t.co/2uYPBNdJUu","america","Esta es el nuevo rostro de  COVERGIRL  Me prestas una mquina del tiempo para viajar  Le quisiera decir a America a los catorce aos que no eres demasiado as ni muy poco de eso  No mija  tu eres una CoverGirl   easybreezybeautiful  CoverGirlPartner "
"3007","This is the new face of @COVERGIRL 🥰 Can I borrow your time machine please? Need to go let Little America know she’s not too much of this, or too little of that. Nah, baby girl, you’re a CoverGirl!! #easybreezybeautiful #CoverGirlPartner https://t.co/j0cdjvwTUo","america","This is the new face of  COVERGIRL  Can I borrow your time machine please  Need to go let Little America know she s not too much of this  or too little of that  Nah  baby girl  you re a CoverGirl    easybreezybeautiful  CoverGirlPartner "
"3008","Thrilled to be reunited with @StephenAtHome!! Catch me on the @colbertlateshow talking all things @gentefied tonight at 11:35pm ET. 
🖤 to the glam team:
@karla_welch, @marywilesmakeup and @Josueperezhair. https://t.co/YLgCeB825a","america","Thrilled to be reunited with  StephenAtHome   Catch me on the  colbertlateshow talking all things  gentefied tonight at 11 35pm ET  
 to the glam team 
 karla welch   marywilesmakeup and  Josueperezhair  "
"3009","No peeking. Been cooking up something beautiful and it’s coming soon! #Standby #CantWait https://t.co/FoNCwYf9Ag","america","No peeking  Been cooking up something beautiful and it s coming soon   Standby  CantWait "
"3010","Happy @Gentefied day! Out here with megastar @karriemartin in our powersuits to remind you to get thee to @Netflix and watch both seasons of our show now!! 🤎🤎🤎#brownkiddreams #latinxellence #powersuits #Gentefied https://t.co/kZ7gwiYQjs","america","Happy  Gentefied day  Out here with megastar  karriemartin in our powersuits to remind you to get thee to  Netflix and watch both seasons of our show now    brownkiddreams  latinxellence  powersuits  Gentefied "
"3011","She’s in the Director’s Chair for 3 episodes of @gentefied Season 2, which drops tonight at midnight on @netflix. Go watch and enjoy! Scroll through the photos to see me doing something that brings me incredible joy. https://t.co/MTFxf9tBw5","america","She s in the Director s Chair for 3 episodes of  gentefied Season 2  which drops tonight at midnight on  netflix  Go watch and enjoy  Scroll through the photos to see me doing something that brings me incredible joy  "
"3012","#MarvinLemus and I really felt ourselves at the photo booth and will be dancing until @Gentefied comes out on November 10. 😁 https://t.co/menl6UDTrJ","america"," MarvinLemus and I really felt ourselves at the photo booth and will be dancing until  Gentefied comes out on November 10   "
"3013","Feeling ourselves at the @Gentefied premiere at @blvdmrkt. I love celebrating all the Latinx joy, beauty and talent on display in season 2! Only 6 more days until #Gentefied premieres on @Netflix! https://t.co/sJT1ST7kP5","america","Feeling ourselves at the  Gentefied premiere at  blvdmrkt  I love celebrating all the Latinx joy  beauty and talent on display in season 2  Only 6 more days until  Gentefied premieres on  Netflix  "
"3014","Look at these badass bosses! The countdown is on!! In just one week @Gentefied season ✌🏽drops on @Netflix! It was an incredible honor and joy to create with my ride-or-dies #MarvinLemus &amp; @LindaYvette. ❤️❤️❤️ https://t.co/lqSTOA0EOz","america","Look at these badass bosses  The countdown is on   In just one week  Gentefied season drops on  Netflix  It was an incredible honor and joy to create with my ride or dies  MarvinLemus  amp   LindaYvette   "
"3015","This year I’m dressed as “mommy needs more coffee” ☕️ and they are adorable rocket people! 🚀🚀 #HappyHalloween #ScrunchieTime https://t.co/oODlu3UC06","america","This year I m dressed as  mommy needs more coffee   and they are adorable rocket people    HappyHalloween  ScrunchieTime "
"3016","RT @iwillharness: 🚨 @AmericaFerrera, @lindayvette, &amp; #MarvinLemus are live on Instagram tomorrow at 9:40amPT to talk @gentefied season 2 an…","america","RT  iwillharness    AmericaFerrera   lindayvette   amp   MarvinLemus are live on Instagram tomorrow at 9 40amPT to talk  gentefied season 2 an "
"3017","Our first @gentefied billboard is up in LA on Sunset &amp; Alvarado! 💛 Less than two weeks until season 2 premieres on @netflix. 💃🏽 https://t.co/K5vn90UQn7","america","Our first  gentefied billboard is up in LA on Sunset  amp  Alvarado   Less than two weeks until season 2 premieres on  netflix   "
"3018","Congrats to the citizens of Waukegan IL who have been organizing for years to close this coal plant which has been polluting their air and causing illness fo generations of their families. It was so enlightening &amp; inspiring to witness your fight back in 2016. https://t.co/CH9AMxNdpA","america","Congrats to the citizens of Waukegan IL who have been organizing for years to close this coal plant which has been polluting their air and causing illness fo generations of their families  It was so enlightening  amp  inspiring to witness your fight back in 2016  "
"3019","Hey @SenFeinstein and @AlexPadilla4CA, I am your constituent and I support voting access for all Americans. Vote YES on the #ForthePeopleAct (S1) #CallOutYourSenators https://t.co/e2wS7i94eC","america","Hey  SenFeinstein and  AlexPadilla4CA  I am your constituent and I support voting access for all Americans  Vote YES on the  ForthePeopleAct  S1   CallOutYourSenators "
"3020","As a diehard fan of In The Heights (watched 3x on Broadway 🙋🏻‍♀️) it meant so much to narrate the audiobook IN THE HEIGHTS: FINDING HOME alongside @Lin_Manuel @quiarahudes @jxmccarter - go see the movie 6/11 then hear me dish all the bts! audiobook available from @prhaudio on 6/15 https://t.co/kbBTEjxQ4a","america","As a diehard fan of In The Heights  watched 3x on Broadway   it meant so much to narrate the audiobook IN THE HEIGHTS  FINDING HOME alongside  Lin Manuel  quiarahudes  jxmccarter   go see the movie 6 11 then hear me dish all the bts  audiobook available from  prhaudio on 6 15 "
